STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-12,,,3.13,,,,,0.00,,0.0,0.0,,51,33,,,240,220,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-13,,,6.93,,,,,0.07,,1.5,0.0,,44,32,,,360,360,,,,,16.1,19.9,,,1,,,,,,,,,,,1,,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-14,,,10.07,,,,,0.00,,0.0,0.0,,58,36,,,250,250,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-15,,,8.28,,,,,0.00,,0.0,0.0,,46,29,,,270,290,,,,,21.9,25.9,,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-16,,,8.95,,,,,0.00,,0.0,0.0,,37,23,,,310,310,,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-17,,,5.59,,,,,0.00,,0.0,0.0,,40,20,,,260,290,,,,,14.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-18,,,13.65,,,,,0.14,,0.0,0.0,,63,29,,,190,180,,,,,31.1,46.1,,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-19,,,19.69,,,,,0.18,,0.0,0.0,,48,25,,,260,170,,,,,33.1,42.9,,,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-20,,,8.72,,,,,0.00,,0.0,0.0,,34,20,,,290,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-21,,,9.40,,,,,0.24,,0.0,0.0,,39,21,,,80,110,,,,,19.9,23.9,,,,,,1,,,,,,,,,,,1,1,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-22,,,8.05,,,,,0.13,,0.0,0.0,,50,33,,,260,250,,,,,17.9,23.0,,,,,,,,,,,,,,1,1,,1,1,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-23,,,6.26,,,,,0.00,,0.0,0.0,,48,29,,,300,310,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-24,,,3.80,,,,,0.00,,0.0,0.0,,50,24,,,50,320,,,,,8.9,13.0,,,,,,,,,,,,,,1,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-25,,,9.62,,,,,0.00,,0.0,0.0,,53,30,,,70,100,,,,,17.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-26,,,9.40,,,,,0.64,,0.0,0.0,,51,41,,,260,260,,,,,33.1,38.0,,,,,1,,,,,,,,,1,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-27,,,13.87,,,,,0.04,,0.0,0.0,,41,34,,,240,250,,,,,23.0,30.0,,,,,,1,,,,,,,,1,,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-02-28,,,12.08,,,,,0.00,,0.0,0.0,,38,34,,,270,260,,,,,19.9,25.1,,,,,,,,,,,,,,1,1,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-01,,,6.49,,,,,0.08,,0.6,0.0,,39,33,,,310,310,,,,,12.1,14.1,,,1,,,,,,,,,,,1,1,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-02,,,9.84,,,,,0.01,,0.1,0.0,,34,29,,,360,10,,,,,17.0,21.0,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-03,,,6.93,,,,,0.00,,0.1,0.0,,40,26,,,270,300,,,,,15.0,21.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-04,,,5.82,,,,,0.00,,0.0,0.0,,45,23,,,110,110,,,,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-05,,,10.96,,,,,0.42,,0.2,0.0,,48,31,,,270,270,,,,,34.9,42.9,,,,,,,,,,,,,,1,1,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-06,,,13.65,,,,,0.00,,0.0,0.0,,35,31,,,330,340,,,,,25.1,30.0,,,,,,,,,,,,,,1,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-07,,,4.70,,,,,0.00,,0.0,0.0,,39,32,,,360,20,,,,,10.1,13.0,,,1,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-08,,,5.37,,,,,0.00,,0.0,0.0,,50,30,,,70,80,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-09,,,6.26,,,,,0.00,,0.0,0.0,,63,34,,,110,90,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-10,,,11.63,,,,,0.06,,0.0,0.0,,71,52,,,190,180,,,,,29.1,36.9,,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-11,,,12.30,,,,,1.07,,0.0,0.0,,57,38,,,250,240,,,,,28.0,36.0,,,1,,,,,,,,,,,1,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-12,,,11.41,,,,,0.00,,0.0,0.0,,51,36,,,320,320,,,,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-13,,,13.65,,,,,0.00,,0.0,0.0,,38,28,,,290,290,,,,,25.9,32.0,,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-14,,,5.82,,,,,0.00,,0.0,0.0,,48,24,,,230,220,,,,,16.1,19.9,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-15,,,5.14,,,,,0.00,,0.0,0.0,,64,33,,,200,200,,,,,15.0,21.9,,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-16,,,14.99,,,,,0.02,,0.0,0.0,,73,43,,,250,240,,,,,25.1,30.0,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-17,,,9.84,,,,,1.03,,0.0,0.0,,43,34,,,50,60,,,,,15.0,19.9,,,,,,1,,,,,,,,1,,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-18,,,9.40,,,,,0.91,,0.0,0.0,,53,37,,,320,310,,,,,21.9,29.1,,,,,1,,,,,,,,,1,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-19,,,12.75,,,,,0.00,,0.0,0.0,,49,31,,,290,300,,,,,25.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-20,,,11.63,,,,,0.00,,0.0,0.0,,45,25,,,290,280,,,,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-21,,,6.04,,,,,0.00,,0.0,0.0,,36,21,,,320,330,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-22,,,2.68,,,,,0.00,,0.0,0.0,,45,24,,,190,190,,,,,10.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-23,,,5.37,,,,,0.00,,0.0,0.0,,57,39,,,70,50,,,,,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-24,,,9.40,,,,,0.57,,0.0,0.0,,47,35,,,250,240,,,,,23.0,29.1,,,,,1,,,,,,,,,1,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-25,,,15.66,,,,,0.02,,0.4,0.0,,38,32,,,270,290,,,,,25.9,31.1,,,,,,,,,,,,,,1,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-26,,,9.84,,,,,0.01,,0.3,0.0,,43,33,,,300,300,,,,,17.9,23.0,,,1,,,,,,,,,,,1,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-27,,,6.04,,,,,0.00,,0.0,0.0,,48,29,,,270,270,,,,,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-28,,,2.01,,,,,0.00,,0.0,0.0,,54,29,,,360,280,,,,,10.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-29,,,2.91,,,,,0.00,,0.0,0.0,,59,35,,,170,230,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-30,,,4.70,,,,,0.00,,0.0,0.0,,62,34,,,140,150,,,,,14.1,17.9,,,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-03-31,,,6.93,,,,,0.05,,0.0,0.0,,63,49,,,260,260,,,,,17.9,23.9,,,1,,,,,,,,,,,1,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-01,,,10.29,,,,,0.00,,0.0,0.0,50,54,37,,,340,340,,,,,21.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-02,,,5.59,,,,,0.00,,0.0,0.0,42,52,30,,,290,300,,,,,15.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-03,,,7.16,,,,,0.00,,0.0,0.0,43,54,32,,,50,50,,,,,17.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-04,,,5.37,,,,,0.00,,0.0,0.0,46,54,39,,,100,60,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-05,,,4.47,,,,,0.00,,0.0,0.0,51,68,34,,,330,20,,,,,16.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-06,,,10.07,,,,,0.00,,0.0,0.0,58,74,44,,,170,190,,,,,23.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-07,,,11.18,,,,,0.00,,0.0,0.0,67,74,61,,,230,240,,,,,21.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-08,,,9.17,,,,,0.00,,0.0,0.0,67,75,56,,,230,220,,,,,25.1,32.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-09,,,10.51,,,,,0.00,,0.0,0.0,72,84,62,,,220,210,,,,,23.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-10,,,11.86,,,,,0.00,,0.0,0.0,76,86,65,,,200,180,,,,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-11,,,9.62,,,,,1.13,,0.0,0.0,70,78,54,,,280,270,,,,,21.9,28.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-12,,,12.30,,,,,0.06,,0.0,0.0,51,57,41,,,250,270,,,,,23.9,32.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-13,,,8.50,,,,,0.00,,0.0,0.0,49,63,37,,,250,260,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-14,,,7.83,,,,,0.00,,0.0,0.0,58,76,43,,,170,190,,,,,17.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-15,,,8.28,,,,,0.00,,0.0,0.0,65,73,59,,,150,140,,,,,17.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-16,,,8.72,,,,,0.61,,0.0,0.0,71,83,60,,,300,320,,,,,23.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-17,,,7.38,,,,,0.02,,0.0,0.0,67,78,62,,,150,150,,,,,21.0,25.9,,,,,1,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-18,,,17.22,,,,,0.00,,0.0,0.0,73,84,65,,,180,190,,,,,31.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-19,,,13.65,,,,,1.02,,0.0,0.0,56,75,41,,,250,240,,,,,28.0,35.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-20,,,8.05,,,,,0.00,,0.0,0.0,46,58,37,,,290,300,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-21,,,6.71,,,,,0.00,,0.0,0.0,49,62,40,,,120,60,,,,,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-22,,,3.80,,,,,0.00,,0.0,0.0,56,73,41,,,120,110,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-23,,,10.74,,,,,0.00,,0.0,0.0,63,72,51,,,170,190,,,,,23.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-24,,,11.41,,,,,0.72,,0.0,0.0,57,69,41,,,290,290,,,,,23.0,30.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-25,,,7.61,,,,,0.00,,0.0,0.0,48,63,35,,,260,230,,,,,19.9,25.9,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-26,,,4.03,,,,,0.00,,0.0,0.0,54,64,42,,,90,60,,,,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-27,,,7.16,,,,,0.13,,0.0,0.0,56,60,53,,,120,130,,,,,16.1,19.9,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-28,,,8.72,,,,,0.06,,0.0,0.0,59,68,55,,,250,200,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-29,,,5.14,,,,,0.00,,0.0,0.0,60,68,57,,,130,150,,,,,12.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-04-30,,,4.70,,,,,0.00,,0.0,0.0,65,81,50,,,140,130,,,,,13.0,21.9,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-01,,,3.80,,,,,0.00,,0.0,0.0,72,85,56,,,80,110,,,,,12.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-02,,,5.37,,,,,0.00,,0.0,0.0,71,77,62,,,160,180,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-03,,,9.17,,,,,0.04,,0.0,0.0,70,78,63,,,130,130,,,,,29.1,32.0,,,,,1,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-04,,,7.38,,,,,0.87,,0.0,0.0,60,64,53,,,120,120,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-05,,,10.96,,,,,0.67,,0.0,0.0,55,56,52,,,90,110,,,,,21.0,29.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-06,,,7.83,,,,,0.08,,0.0,0.0,59,70,54,,,40,30,,,,,23.0,29.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-07,,,6.49,,,,,0.02,,0.0,0.0,62,76,57,,,10,350,,,,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-08,,,3.80,,,,,0.00,,0.0,0.0,68,80,57,,,290,300,,,,,15.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-09,,,6.71,,,,,0.00,,0.0,0.0,71,82,60,,,200,220,,,,,17.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-10,,,6.93,,,,,1.23,,0.0,0.0,69,72,63,,,200,220,,,,,17.0,21.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-11,,,9.62,,,,,0.02,,0.0,0.0,60,65,52,,,310,290,,,,,23.0,30.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-12,,,9.62,,,,,0.00,,0.0,0.0,54,61,42,,,270,280,,,,,19.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-13,,,6.04,,,,,0.00,,0.0,0.0,55,68,42,,,280,340,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-14,,,10.29,,,,,0.00,,0.0,0.0,64,85,48,,,220,220,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-15,,,12.97,,,,,0.00,,0.0,0.0,78,88,70,,,260,220,,,,,23.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-16,,,5.37,,,,,0.27,,0.0,0.0,73,77,67,,,270,260,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-17,,,4.92,,,,,0.00,,0.0,0.0,70,78,64,,,190,170,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-18,,,3.58,,,,,0.01,,0.0,0.0,71,80,67,,,160,170,,,,,12.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-19,,,4.92,,,,,0.00,,0.0,0.0,75,87,65,,,180,190,,,,,16.1,18.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-20,,,9.62,,,,,0.00,,0.0,0.0,77,85,67,,,180,200,,,,,17.0,27.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-21,,,10.51,,,,,0.01,,0.0,0.0,77,86,70,,,250,240,,,,,25.1,33.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-22,,,9.84,,,,,0.41,,0.0,0.0,72,80,66,,,240,240,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-23,,,11.18,,,,,0.05,,0.0,0.0,67,72,55,,,350,350,,,,,23.0,30.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-24,,,9.62,,,,,0.00,,0.0,0.0,59,70,51,,,350,340,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-25,,,3.58,,,,,0.03,,0.0,0.0,61,73,47,,,40,40,,,,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-26,,,4.47,,,,,0.00,,0.0,0.0,64,75,56,,,130,120,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-27,,,8.95,,,,,0.00,,0.0,0.0,72,86,61,,,180,180,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-28,,,11.63,,,,,0.00,,0.0,0.0,79,87,73,,,220,230,,,,,23.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-29,,,9.62,,,,,0.00,,0.0,0.0,80,89,70,,,170,190,,,,,18.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-30,,,11.41,,,,,0.00,,0.0,0.0,80,89,71,,,160,190,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-05-31,,,12.08,,,,,0.32,,0.0,0.0,78,81,73,,,200,180,,,,,23.9,32.0,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-01,,,9.40,,,,,0.07,,0.0,0.0,73,78,65,,,300,310,,,,,25.1,33.1,,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-02,,,8.72,,,,,0.00,,0.0,0.0,72,80,64,,,290,290,,,,,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-03,,,7.38,,,,,0.00,,0.0,0.0,67,74,61,,,350,330,,,,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-04,,,5.37,,,,,0.00,,0.0,0.0,67,79,55,,,100,130,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-05,,,4.03,,,,,0.00,,0.0,0.0,74,86,62,,,170,170,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-06,,,6.93,,,,,0.10,,0.0,0.0,74,81,69,,,260,280,,,,,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-07,,,6.04,,,,,0.00,,0.0,0.0,72,82,65,,,10,10,,,,,14.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-08,,,4.25,,,,,0.04,,0.0,0.0,74,82,67,,,270,270,,,,,16.1,18.1,,,,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-09,,,7.61,,,,,0.20,,0.0,0.0,73,82,64,,,130,180,,,,,18.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-10,,,8.72,,,,,0.14,,0.0,0.0,72,78,67,,,220,210,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-11,,,5.59,,,,,0.00,,0.0,0.0,75,87,65,,,260,250,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",2013-06-12,,,10.96,,,,,0.00,,0.0,0.0,84,93,77,,,210,220,,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
